algo,trial,m,n,iter,opt,eta,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
ExtraGrad,1,10000,10000,5325,9.69519770231933e-06,0.0001,1.706767281186817e-18,8.014784596017293e-12,0.0001946482794332695,20861.71819586802,19.076772584710145,0.00018495308173095018,0.00017731327147068086,,0,,,,,
ExtraGrad,1,10000,10000,5326,9.69519770231933e-06,0.0001,1.7242652102284781e-18,8.01121553070847e-12,0.00019461377248279534,20866.66256861802,19.073213405048868,0.00018491857478047602,0.00017727847672031378,,0,,,,,
ExtraGrad,1,10000,10000,5327,9.69519770231933e-06,0.0001,1.7155970057270274e-18,8.007648540576265e-12,0.00019457927841863576,20871.60709599302,19.069655554531664,0.00018488408071631643,0.00017724369513794514,,0,,,,,
ExtraGrad,1,10000,10000,5328,9.69519770231933e-06,0.0001,1.7133459072159919e-18,8.004083677812047e-12,0.00019454479723358237,20874.677198993017,19.066099032415035,0.00018484959953126305,0.00017720892652915666,,0,,,,,
ExtraGrad,1,10000,10000,5329,9.69519770231933e-06,0.0001,1.7236611076276817e-18,8.000521081476546e-12,0.00019451032892040839,20877.400843076015,19.06254383795358,0.00018481513121808906,0.0001771741710090644,,0,,,,,
ExtraGrad,1,10000,10000,5330,9.69519770231933e-06,0.0001,1.7278780244774187e-18,7.996960225420426e-12,0.00019447587347192136,20880.129981743015,19.058989970405445,0.00018478067576960204,0.00017713942842141825,,0,,,,,
ExtraGrad,1,10000,10000,5331,9.69519770231933e-06,0.0001,1.7234243518338107e-18,7.99340297396035e-12,0.00019444143088093228,20885.040010993016,19.055437429029126,0.00018474623317861296,0.0001771046987689819,,0,,,,,
ExtraGrad,1,10000,10000,5332,9.69519770231933e-06,0.0001,1.71882448183921e-18,7.989847221347905e-12,0.0001944070011401978,20892.124987743016,19.05188621307752,0.00018471180343787848,0.00017706998235142863,,0,,,,,
ExtraGrad,1,10000,10000,5333,9.69519770231933e-06,0.0001,1.6869355623773527e-18,7.986293441216284e-12,0.00019437258424254852,20900.087947493015,19.04833632181114,0.0001846773865402292,0.00017703527880906706,,0,,,,,
ExtraGrad,1,10000,10000,5334,9.69519770231933e-06,0.0001,1.7304134433527475e-18,7.982741705665033e-12,0.00019433818018079605,20907.424714993016,19.044787754488553,0.00018464298247847672,0.00017700058825962547,,0,,,,,
ExtraGrad,1,10000,10000,5335,9.69519770231933e-06,0.0001,1.7362148306695184e-18,7.97919367793833e-12,0.00019430378894776102,20913.512883243016,19.04124051036925,0.0001846085912454417,0.00017696591067712508,,0,,,,,
ExtraGrad,1,10000,10000,5336,9.69519770231933e-06,0.0001,1.7203202318671188e-18,7.97564745924606e-12,0.00019426941053624612,20918.30909161802,19.037694588710874,0.0001845742128339268,0.00017693124617421173,,0,,,,,
ExtraGrad,1,10000,10000,5337,9.69519770231933e-06,0.0001,1.7341095220369263e-18,7.972102454011419e-12,0.00019423504493908442,20921.17803020202,19.034149988774196,0.0001845398472367651,0.00017689659461484744,,0,,,,,
ExtraGrad,1,10000,10000,5338,9.69519770231933e-06,0.0001,1.7300503641258297e-18,7.968560523947635e-12,0.0001942006921491607,20927.09397032702,19.03060670982533,0.00018450549444684136,0.00017686195575317552,,0,,,,,
ExtraGrad,1,10000,10000,5339,9.69519770231933e-06,0.0001,1.7004261332474737e-18,7.965021408350683e-12,0.00019416635215928357,20930.10455828502,19.027064751122527,0.00018447115445696424,0.0001768273300011918,,0,,,,,
ExtraGrad,1,10000,10000,5340,9.69519770231933e-06,0.0001,1.7159507957326318e-18,7.96148421950194e-12,0.0001941320249622696,20933.22701324402,19.02352411192486,0.00018443682725995027,0.00017679271733863142,,0,,,,,
ExtraGrad,1,10000,10000,5341,9.69519770231933e-06,0.0001,1.7080011728736498e-18,7.957948068803961e-12,0.00019409771055095025,20938.52478441102,19.019984791492938,0.00018440251284863093,0.0001767581177088961,,0,,,,,
ExtraGrad,1,10000,10000,5342,9.69519770231933e-06,0.0001,1.7043978507220742e-18,7.954415454553759e-12,0.00019406340891823607,20941.41902012002,19.016446789095525,0.00018436821121591674,0.0001767235307249201,,0,,,,,
ExtraGrad,1,10000,10000,5343,9.69519770231933e-06,0.0001,1.7135128514772468e-18,7.950884947506704e-12,0.00019402912005696285,20944.20871162002,19.012910103993683,0.00018433392235464352,0.00017668895679177573,,0,,,,,
ExtraGrad,1,10000,10000,5344,9.69519770231933e-06,0.0001,1.7098866316213104e-18,7.947356962438556e-12,0.0001939948439599736,20946.99134878602,19.009374735449207,0.00018429964625765426,0.00017665439589271894,,0,,,,,
ExtraGrad,1,10000,10000,5345,9.69519770231933e-06,0.0001,1.7319736046618638e-18,7.943831205845127e-12,0.000193960580620161,20951.584316411023,19.005840682729023,0.00018426538291784167,0.00017661984779175554,,0,,,,,
ExtraGrad,1,10000,10000,5346,9.69519770231933e-06,0.0001,1.7203811340171446e-18,7.940306707330192e-12,0.0001939263300303932,20954.445112828023,19.002307945097524,0.00018423113232807388,0.0001765853126355709,,0,,,,,
ExtraGrad,1,10000,10000,5347,9.69519770231933e-06,0.0001,1.7198163419284556e-18,7.936785002695312e-12,0.0001938920921835686,20957.23629328702,18.998776521822226,0.00018419689448124927,0.00017655079028849137,,0,,,,,
ExtraGrad,1,10000,10000,5348,9.69519770231933e-06,0.0001,1.7284062336434464e-18,7.933266089566647e-12,0.0001938578670725477,20960.33825287002,18.99524641216673,0.00018416266937022838,0.00017651628096559401,,0,,,,,
ExtraGrad,1,10000,10000,5349,9.69519770231933e-06,0.0001,1.7406350389208695e-18,7.929749065590645e-12,0.00019382365469020827,20963.08605420302,18.99171761539642,0.00018412845698788895,0.00017648178459857877,,0,,,,,
ExtraGrad,1,10000,10000,5350,9.69519770231933e-06,0.0001,1.7405386784065376e-18,7.926234091761768e-12,0.00019378945502948852,20965.79873016202,18.988190130782925,0.0001840942573271692,0.00017644730089532129,,0,,,,,
ExtraGrad,1,10000,10000,5351,9.69519770231933e-06,0.0001,1.7186503981513777e-18,7.92272157698867e-12,0.0001937552680832838,20968.55221520402,18.984663957593437,0.00018406007038096448,0.0001764128300970243,,0,,,,,
ExtraGrad,1,10000,10000,5352,9.69519770231933e-06,0.0001,1.7076174460084356e-18,7.919211941844202e-12,0.00019372109384448887,20971.60943295402,18.98113909509509,0.00018402589614216955,0.00017637837222699625,,0,,,,,
ExtraGrad,1,10000,10000,5353,9.69519770231933e-06,0.0001,1.7110958870028447e-18,7.915703119545512e-12,0.00019368693230599303,20974.617092704022,18.97761554255447,0.0001839917346036737,0.00017634392733331788,,0,,,,,
ExtraGrad,1,10000,10000,5354,9.69519770231933e-06,0.0001,1.6917393919578296e-18,7.91219693587018e-12,0.00019365278346074403,20977.394098746023,18.974093299244174,0.0001839575857584247,0.00017630949513439394,,0,,,,,
ExtraGrad,1,10000,10000,5355,9.69519770231933e-06,0.0001,1.6847727527068511e-18,7.908694196102654e-12,0.00019361864730167304,20980.11909307902,18.970572364435096,0.0001839234495993537,0.00017627507573579658,,0,,,,,
ExtraGrad,1,10000,10000,5356,9.69519770231933e-06,0.0001,1.7427065877345313e-18,7.905193358937909e-12,0.00019358452382169588,20982.842733620022,18.967052737396546,0.00018388932611937655,0.00017624066923673787,,0,,,,,
ExtraGrad,1,10000,10000,5357,9.69519770231933e-06,0.0001,1.726076189191263e-18,7.901693632179544e-12,0.00019355041301372393,20987.620567203023,18.96353441739738,0.0001838552153114046,0.00017620627568021703,,0,,,,,
ExtraGrad,1,10000,10000,5358,9.69519770231933e-06,0.0001,1.7375530572566155e-18,7.898196253651426e-12,0.00019351631487071175,20990.409914828026,18.9600174037109,0.00018382111716839242,0.000176171894863205,,0,,,,,
ExtraGrad,1,10000,10000,5359,9.69519770231933e-06,0.0001,1.7266852850140137e-18,7.894702452654051e-12,0.00019348222938563053,20996.263457495028,18.95650169561213,0.0001837870316833112,0.00017613752671960477,,0,,,,,
ExtraGrad,1,10000,10000,5360,9.69519770231933e-06,0.0001,1.7291105105325224e-18,7.891210364095139e-12,0.00019344815655140927,20999.43942807903,18.952987292371738,0.00018375295884908994,0.0001761031714873844,,0,,,,,
ExtraGrad,1,10000,10000,5361,9.69519770231933e-06,0.0001,1.7062532920859254e-18,7.887719810725025e-12,0.0001934140963609605,21002.26691053803,18.9494741932587,0.0001837188986586412,0.00017606882927159853,,0,,,,,
ExtraGrad,1,10000,10000,5362,9.69519770231933e-06,0.0001,1.6903098632008522e-18,7.884231071734798e-12,0.00019338004880730167,21006.86912812203,18.9459623975528,0.00018368485110498235,0.00017603449955011396,,0,,,,,
ExtraGrad,1,10000,10000,5363,9.69519770231933e-06,0.0001,1.693708888018465e-18,7.880746085264796e-12,0.00019334601388339612,21009.74719520503,18.94245190452826,0.0001836508161810768,0.00017600018262210973,,0,,,,,
ExtraGrad,1,10000,10000,5364,9.69519770231933e-06,0.0001,1.7275644305919278e-18,7.87726402281056e-12,0.0001933119915822103,21012.49590999703,18.938942713459603,0.00018361679387989097,0.00017596587849149573,,0,,,,,
ExtraGrad,1,10000,10000,5365,9.69519770231933e-06,0.0001,1.7169842825035152e-18,7.873781344560896e-12,0.00019327798189668725,21015.27247987203,18.935434823618955,0.00018358278419436792,0.00017593158729930112,,0,,,,,
ExtraGrad,1,10000,10000,5366,9.69519770231933e-06,0.0001,1.7122737590263162e-18,7.870301920985103e-12,0.00019324398481983176,21018.13134674703,18.931928234284797,0.00018354878711751243,0.00017589730874603552,,0,,,,,
ExtraGrad,1,10000,10000,5367,9.69519770231933e-06,0.0001,1.7466337375568213e-18,7.866825827186274e-12,0.0001932100003446713,21021.40979970603,18.92842294473796,0.00018351480264235196,0.00017586304273405114,,0,,,,,
ExtraGrad,1,10000,10000,5368,9.69519770231933e-06,0.0001,1.6950799500673991e-18,7.863352437608722e-12,0.00019317602846414424,21026.189754789033,18.92491895425008,0.00018348083076182492,0.00017582878974400858,,0,,,,,
ExtraGrad,1,10000,10000,5369,9.69519770231933e-06,0.0001,1.7122370013105332e-18,7.859879085762332e-12,0.00019314206917123898,21029.060628497034,18.92141626209795,0.00018344687146891966,0.00017579454953731374,,0,,,,,
ExtraGrad,1,10000,10000,5370,9.69519770231933e-06,0.0001,1.7322966484859543e-18,7.856408753287867e-12,0.00019310812245896413,21031.815859872037,18.917914867560455,0.0001834129247566448,0.0001757603220288186,,0,,,,,
ExtraGrad,1,10000,10000,5371,9.69519770231933e-06,0.0001,1.7134386877704219e-18,7.852941768913348e-12,0.000193074188320348,21034.526402080035,18.914414769918505,0.00018337899061802868,0.00017572610713637488,,0,,,,,
ExtraGrad,1,10000,10000,5372,9.69519770231933e-06,0.0001,1.7391625346898553e-18,7.84947652171006e-12,0.00019304026674838538,21037.235319080035,18.910915968449554,0.00018334506904606605,0.00017569190505332778,,0,,,,,
ExtraGrad,1,10000,10000,5373,9.69519770231933e-06,0.0001,1.739683189045343e-18,7.846011955842696e-12,0.00019300635773608982,21041.842488122038,18.907418462433,0.0001833111600337705,0.00017565771570218511,,0,,,,,
ExtraGrad,1,10000,10000,5374,9.69519770231933e-06,0.0001,1.7172716704356507e-18,7.842550303527496e-12,0.0001929724612764818,21044.801793955037,18.90392225114894,0.00018327726357416247,0.00017562353906688414,,0,,,,,
ExtraGrad,1,10000,10000,5375,9.69519770231933e-06,0.0001,1.7231717534946526e-18,7.839092366418252e-12,0.00019293857736260033,21047.533070913036,18.9004273338794,0.000183243379660281,0.00017558937507107696,,0,,,,,
ExtraGrad,1,10000,10000,5376,9.69519770231933e-06,0.0001,1.7335785523234306e-18,7.835636480452504e-12,0.00019290470598748772,21050.28536216304,18.896933709906726,0.0001832095082851684,0.00017555522371742857,,0,,,,,
ExtraGrad,1,10000,10000,5377,9.69519770231933e-06,0.0001,1.7269097813649284e-18,7.832181168310343e-12,0.00019287084714414597,21053.04991249604,18.893441378509127,0.00018317564944182664,0.00017552108523439267,,0,,,,,
ExtraGrad,1,10000,10000,5378,9.69519770231933e-06,0.0001,1.713513298273171e-18,7.8287283866814e-12,0.00019283700082564544,21055.839597787042,18.88995033897185,0.00018314180312332612,0.00017548695928748742,,0,,,,,
ExtraGrad,1,10000,10000,5379,9.69519770231933e-06,0.0001,1.718071480524162e-18,7.825278720170722e-12,0.0001928031670250361,21060.467276620042,18.88646059057804,0.00018310796932271677,0.00017545284600197503,,0,,,,,
ExtraGrad,1,10000,10000,5380,9.69519770231933e-06,0.0001,1.7363653562805892e-18,7.821831396302602e-12,0.00019276934573535064,21063.478800412042,18.882972132609062,0.0001830741480330313,0.00017541874548704717,,0,,,,,
ExtraGrad,1,10000,10000,5381,9.69519770231933e-06,0.0001,1.6995658572125256e-18,7.818385212506488e-12,0.0001927355369496598,21068.310769620042,18.87948496435021,0.00018304033924734046,0.00017538465756513613,,0,,,,,
ExtraGrad,1,10000,10000,5382,9.69519770231933e-06,0.0001,1.735514588356989e-18,7.814941087080663e-12,0.00019270174066103184,21071.12523545304,18.87599908508651,0.0001830065429587125,0.0001753505822684709,,0,,,,,
ExtraGrad,1,10000,10000,5383,9.69519770231933e-06,0.0001,1.7253569210438987e-18,7.8115001990439e-12,0.00019266795686251714,21073.862967411038,18.87251449410116,0.0001829727591601978,0.00017531651970975178,,0,,,,,
ExtraGrad,1,10000,10000,5384,9.69519770231933e-06,0.0001,1.7084485797874542e-18,7.80806229435e-12,0.00019263418554722094,21076.614572953036,18.869031190683003,0.0001829389878449016,0.00017528246962360952,,0,,,,,
ExtraGrad,1,10000,10000,5385,9.69519770231933e-06,0.0001,1.7075972343685423e-18,7.804624412362449e-12,0.0001926004267081921,21081.360503494037,18.86554917411507,0.00018290522900587278,0.00017524843232231418,,0,,,,,
ExtraGrad,1,10000,10000,5386,9.69519770231933e-06,0.0001,1.7406520062846224e-18,7.80118932480517e-12,0.00019256668033851477,21085.635157369037,18.86206844368404,0.00018287148263619545,0.0001752144076422998,,0,,,,,
ExtraGrad,1,10000,10000,5387,9.69519770231933e-06,0.0001,1.7053865860555976e-18,7.797757255905112e-12,0.00019253294643129863,21090.30010249404,18.858588998679213,0.0001828377487289793,0.00017518039547051627,,0,,,,,
ExtraGrad,1,10000,10000,5388,9.69519770231933e-06,0.0001,1.7129810276663822e-18,7.794327546540718e-12,0.0001924992249796384,21093.257739535038,18.855110838388356,0.00018280402727731908,0.0001751463959039877,,0,,,,,
ExtraGrad,1,10000,10000,5389,9.69519770231933e-06,0.0001,1.7209168891606224e-18,7.790898876288802e-12,0.0001924655159766118,21095.99957399304,18.851633962097473,0.00018277031827429246,0.0001751124090509338,,0,,,,,
ExtraGrad,1,10000,10000,5390,9.69519770231933e-06,0.0001,1.7007430727227458e-18,7.787472249486837e-12,0.00019243181941532397,21098.755002077036,18.848158369095408,0.00018273662171300464,0.00017507843478784855,,0,,,,,
ExtraGrad,1,10000,10000,5391,9.69519770231933e-06,0.0001,1.7326425787787172e-18,7.784048977667245e-12,0.00019239813528891626,21103.478935868035,18.844684058674726,0.00018270293758659693,0.0001750444729465942,,0,,,,,
ExtraGrad,1,10000,10000,5392,9.69519770231933e-06,0.0001,1.7059889262488755e-18,7.780628435441066e-12,0.00019236446359046746,21106.199419868037,18.841211030121556,0.00018266926588814814,0.00017501052387139415,,0,,,,,
ExtraGrad,1,10000,10000,5393,9.69519770231933e-06,0.0001,1.7281515800971378e-18,7.777208340193756e-12,0.0001923308043131022,21112.597793701036,18.83773928272674,0.00018263560661078287,0.00017497658734370498,,0,,,,,
ExtraGrad,1,10000,10000,5394,9.69519770231933e-06,0.0001,1.7259515724953154e-18,7.773790309650105e-12,0.0001922971574499613,21115.725712826035,18.834268815782796,0.00018260195974764196,0.0001749426632986736,,0,,,,,
ExtraGrad,1,10000,10000,5395,9.69519770231933e-06,0.0001,1.7123998487898253e-18,7.770375737032743e-12,0.00019226352299417927,21121.173180742033,18.83079962858159,0.00018256832529185994,0.0001749087517883688,,0,,,,,
ExtraGrad,1,10000,10000,5396,9.69519770231933e-06,0.0001,1.711596326182468e-18,7.766963811804709e-12,0.00019222990093887483,21125.97368265903,18.827331720413365,0.0001825347032365555,0.00017487485291451646,,0,,,,,
ExtraGrad,1,10000,10000,5397,9.69519770231933e-06,0.0001,1.7392565467300293e-18,7.763553187372972e-12,0.00019219629127717618,21128.84155870103,18.823865090569335,0.00018250109357485685,0.0001748409666472212,,0,,,,,
ExtraGrad,1,10000,10000,5398,9.69519770231933e-06,0.0001,1.7396297880097768e-18,7.760143602749816e-12,0.000192162694002254,21131.57910932603,18.820399738345095,0.00018246749629993467,0.00017480709278477625,,0,,,,,
ExtraGrad,1,10000,10000,5399,9.69519770231933e-06,0.0001,1.7471132608775435e-18,7.756737643508756e-12,0.0001921291091072431,21136.05408132603,18.81693566303254,0.00018243391140492377,0.00017477323153320957,,0,,,,,
ExtraGrad,1,10000,10000,5400,9.69519770231933e-06,0.0001,1.7320035812237746e-18,7.753333490142313e-12,0.00019209553658531832,21139.163336076028,18.81347286392771,0.000182400338882999,0.00017473938270355885,,0,,,,,
ExtraGrad,1,10000,10000,5401,9.69519770231933e-06,0.0001,1.7270088273351666e-18,7.749932374957006e-12,0.00019206197642964907,21143.65575949303,18.810011340326056,0.00018236677872732974,0.00017470554634331137,,0,,,,,
ExtraGrad,1,10000,10000,5402,9.69519770231933e-06,0.0001,1.724002661586086e-18,7.746532220696016e-12,0.0001920284286333543,21148.475148868034,18.806551091517854,0.00018233323093103497,0.00017467172273453544,,0,,,,,
ExtraGrad,1,10000,10000,5403,9.69519770231933e-06,0.0001,1.7164808053770614e-18,7.743134438466849e-12,0.0001919948931896398,21151.474786452036,18.80309211680231,0.00018229969548732048,0.0001746379114444604,,0,,,,,
ExtraGrad,1,10000,10000,5404,9.69519770231933e-06,0.0001,1.7306294728494976e-18,7.739738839239227e-12,0.00019196137009167957,21154.556411827034,18.799634415475374,0.00018226617238936024,0.00017460411265799271,,0,,,,,
ExtraGrad,1,10000,10000,5405,9.69519770231933e-06,0.0001,1.7006107384426822e-18,7.736345511145145e-12,0.00019192785933264329,21158.13227716003,18.796177986832536,0.00018223266163032396,0.00017457032641658628,,0,,,,,
ExtraGrad,1,10000,10000,5406,9.69519770231933e-06,0.0001,1.7369198497634022e-18,7.73295381059767e-12,0.00019189436090572462,21161.22131536803,18.792722830171762,0.0001821991632034053,0.00017453655261484411,,0,,,,,
ExtraGrad,1,10000,10000,5407,9.69519770231933e-06,0.0001,1.7093310212581408e-18,7.729565029022097e-12,0.0001918608748041186,21166.08727861803,18.789268944791168,0.00018216567710179927,0.00017450279126478402,,0,,,,,
ExtraGrad,1,10000,10000,5408,9.69519770231933e-06,0.0001,1.7134140660100455e-18,7.726178801335863e-12,0.000191827401021016,21168.88312916003,18.78581632998842,0.00018213220331869667,0.00017446904240780647,,0,,,,,
ExtraGrad,1,10000,10000,5409,9.69519770231933e-06,0.0001,1.7129515000165168e-18,7.722794129706086e-12,0.00019179393954960367,21173.67121295203,18.782364985060784,0.00018209874184728434,0.00017443530608363957,,0,,,,,
ExtraGrad,1,10000,10000,5410,9.69519770231933e-06,0.0001,1.7194212576623016e-18,7.719410995157568e-12,0.0001917604903830876,21176.39827236903,18.7789149093075,0.00018206529268076827,0.00017440158221176645,,0,,,,,
ExtraGrad,1,10000,10000,5411,9.69519770231933e-06,0.0001,1.7098986808723953e-18,7.716030538411141e-12,0.00019172705351468754,21181.20337178603,18.775466102029227,0.00018203185581236822,0.00017436787073943274,,0,,,,,
ExtraGrad,1,10000,10000,5412,9.69519770231933e-06,0.0001,1.7332974705242935e-18,7.712652789154197e-12,0.00019169362893762604,21183.93654149403,18.77201856252691,0.00018199843123530672,0.0001743341716715054,,0,,,,,
ExtraGrad,1,10000,10000,5413,9.69519770231933e-06,0.0001,1.713822507168498e-18,7.709277345518657e-12,0.0001916602166451032,21186.67433366003,18.768572290099186,0.00018196501894278386,0.00017430048514405992,,0,,,,,
ExtraGrad,1,10000,10000,5414,9.69519770231933e-06,0.0001,1.718208925426827e-18,7.705902942232498e-12,0.00019162681663035286,21189.37484282703,18.765127284048162,0.00018193161892803353,0.0001742668110001087,,0,,,,,
ExtraGrad,1,10000,10000,5415,9.69519770231933e-06,0.0001,1.7030275321381085e-18,7.702531219279068e-12,0.00019159342888659493,21192.11240728603,18.761683543674522,0.0001818982311842756,0.00017423314933174427,,0,,,,,
ExtraGrad,1,10000,10000,5416,9.69519770231933e-06,0.0001,1.7294332359970454e-18,7.69916192418906e-12,0.00019156005340708506,21197.083063786027,18.75824106828262,0.00018186485570476573,0.00017419949997152584,,0,,,,,
ExtraGrad,1,10000,10000,5417,9.69519770231933e-06,0.0001,1.7300421209765002e-18,7.695794327213171e-12,0.00019152669018504645,21199.844751245026,18.75479985717347,0.00018183149248272713,0.00017416586310771732,,0,,,,,
ExtraGrad,1,10000,10000,5418,9.69519770231933e-06,0.0001,1.7328028254739732e-18,7.692428844854048e-12,0.00019149333921372904,21204.833114579025,18.751359909650848,0.0001817981415114097,0.0001741322386200764,,0,,,,,
ExtraGrad,1,10000,10000,5419,9.69519770231933e-06,0.0001,1.721300426417056e-18,7.689065649611348e-12,0.00019146000048638148,21207.685982496027,18.747921225018395,0.00018176480278406216,0.00017409862653417678,,0,,,,,
ExtraGrad,1,10000,10000,5420,9.69519770231933e-06,0.0001,1.7716646561827307e-18,7.685704812633105e-12,0.0001914266739962545,21210.432086746026,18.744483802579964,0.00018173147629393517,0.00017406502685847158,,0,,,,,
ExtraGrad,1,10000,10000,5421,9.69519770231933e-06,0.0001,1.737483485270305e-18,7.682345618007116e-12,0.0001913933597366332,21215.083065121027,18.741047641642957,0.00018169816203431388,0.00017403143943220251,,0,,,,,
ExtraGrad,1,10000,10000,5422,9.69519770231933e-06,0.0001,1.7169902476398415e-18,7.678988956130097e-12,0.0001913600577007523,21218.247923996027,18.73761274150957,0.00018166485999843298,0.00017399786453786955,,0,,,,,
ExtraGrad,1,10000,10000,5423,9.69519770231933e-06,0.0001,1.7103603512130034e-18,7.675634362862057e-12,0.00019132676788190193,21221.030616704025,18.734179101487726,0.0001816315701795826,0.00017396430190480167,,0,,,,,
ExtraGrad,1,10000,10000,5424,9.69519770231933e-06,0.0001,1.7168163848252149e-18,7.672281636113434e-12,0.0001912934902733549,21225.615135788026,18.730746720883555,0.0001815982925710356,0.00017393075164246044,,0,,,,,
ExtraGrad,1,10000,10000,5425,9.69519770231933e-06,0.0001,1.7335747818311588e-18,7.668931686840993e-12,0.0001912602248683719,21229.911254538027,18.72731559900194,0.00018156502716605257,0.00017389721383346824,,0,,,,,
ExtraGrad,1,10000,10000,5426,9.69519770231933e-06,0.0001,1.7445762255186933e-18,7.665583599422193e-12,0.00019122697166026336,21232.713026996025,18.723885735152894,0.00018153177395794403,0.000173863688236397,,0,,,,,
ExtraGrad,1,10000,10000,5427,9.69519770231933e-06,0.0001,1.7135864792691377e-18,7.66223694488627e-12,0.00019119373064230386,21237.492086996026,18.72045712864273,0.00018149853293998453,0.00017383017505792853,,0,,,,,
ExtraGrad,1,10000,10000,5428,9.69519770231933e-06,0.0001,1.7135314271597558e-18,7.658893078494343e-12,0.0001911605018077925,21242.267471663024,18.717029778780294,0.00018146530410547318,0.0001737966741886284,,0,,,,,
ExtraGrad,1,10000,10000,5429,9.69519770231933e-06,0.0001,1.7302201228221115e-18,7.655552011000436e-12,0.0001911272851500508,21246.953859121026,18.713603684876734,0.00018143208744773146,0.00017376318553043944,,0,,,,,
ExtraGrad,1,10000,10000,5430,9.69519770231933e-06,0.0001,1.7082433506180452e-18,7.652211631143931e-12,0.00019109408066232363,21249.821341704024,18.71017884623531,0.0001813988829600043,0.00017372970950269603,,0,,,,,
ExtraGrad,1,10000,10000,5431,9.69519770231933e-06,0.0001,1.731607729864538e-18,7.648873784825648e-12,0.00019106088833796724,21254.346227663023,18.706755262170752,0.0001813656906356479,0.00017369624554226508,,0,,,,,
ExtraGrad,1,10000,10000,5432,9.69519770231933e-06,0.0001,1.7319989336155805e-18,7.64553899018003e-12,0.00019102770817031368,21257.343173288024,18.703332931995305,0.00018133251046799435,0.00017366279379413233,,0,,,,,
ExtraGrad,1,10000,10000,5433,9.69519770231933e-06,0.0001,1.7192737698509367e-18,7.642205252165853e-12,0.00019099454015263296,21260.069426955022,18.699911855014815,0.00018129934245031363,0.000173629354602044,,0,,,,,
ExtraGrad,1,10000,10000,5434,9.69519770231933e-06,0.0001,1.7238927026360796e-18,7.638874081885544e-12,0.00019096138427826767,21262.809242413023,18.696492030542608,0.00018126618657594834,0.00017359592760499671,,0,,,,,
ExtraGrad,1,10000,10000,5435,9.69519770231933e-06,0.0001,1.693168140182276e-18,7.635545128302822e-12,0.0001909282405405553,21267.404767413023,18.693073457891483,0.00018123304283823596,0.00017356251284860285,,0,,,,,
ExtraGrad,1,10000,10000,5436,9.69519770231933e-06,0.0001,1.7093222408244749e-18,7.63221810598388e-12,0.0001908951089328524,21270.258946871025,18.689656136376218,0.00018119991123053308,0.00017352911025144343,,0,,,,,
ExtraGrad,1,10000,10000,5437,9.69519770231933e-06,0.0001,1.749063038849085e-18,7.628892910133141e-12,0.00019086198944847147,21274.836925121024,18.686240065307032,0.00018116679174615214,0.00017349572006370315,,0,,,,,
ExtraGrad,1,10000,10000,5438,9.69519770231933e-06,0.0001,1.7589988235622627e-18,7.625570346615979e-12,0.00019082888208074347,21277.701906246024,18.682825243996056,0.00018113368437842415,0.00017346234220686705,,0,,,,,
ExtraGrad,1,10000,10000,5439,9.69519770231933e-06,0.0001,1.7293821209614521e-18,7.622249850406281e-12,0.000190795786823042,21280.370459288024,18.67941167175982,0.00018110058912072267,0.0001734289764767773,,0,,,,,
ExtraGrad,1,10000,10000,5440,9.69519770231933e-06,0.0001,1.6925399760949265e-18,7.618931190112732e-12,0.00019076270366869748,21283.061464122024,18.675999347910395,0.00018106750596637815,0.00017339562311829014,,0,,,,,
ExtraGrad,1,10000,10000,5441,9.69519770231933e-06,0.0001,1.7237577964484258e-18,7.615614409654158e-12,0.00019072963261107612,21285.748748789025,18.672588271763544,0.0001810344349087568,0.00017336228196255978,,0,,,,,
ExtraGrad,1,10000,10000,5442,9.69519770231933e-06,0.0001,1.737143712710995e-18,7.612300115424757e-12,0.00019069657364353184,21288.464417372026,18.669178442633772,0.0001810013759412125,0.00017332895309297324,,0,,,,,
ExtraGrad,1,10000,10000,5443,9.69519770231933e-06,0.0001,1.692777550626476e-18,7.6089878779975e-12,0.000190663526759458,21291.231495372027,18.66576985983964,0.00018096832905713868,0.00017329563632121107,,0,,,,,
ExtraGrad,1,10000,10000,5444,9.69519770231933e-06,0.0001,1.7458553157376462e-18,7.605677258891588e-12,0.00019063049195220438,21296.024399122027,18.66236252269522,0.00018093529424988505,0.00017326233189478808,,0,,,,,
ExtraGrad,1,10000,10000,5445,9.69519770231933e-06,0.0001,1.742048084059005e-18,7.602369355113439e-12,0.00019059746921516111,21299.76841199703,18.658956430518742,0.0001809022715128418,0.00017322903962050122,,0,,,,,
ExtraGrad,1,10000,10000,5446,9.69519770231933e-06,0.0001,1.7257477714186656e-18,7.59906398080906e-12,0.00019056445854169095,21304.994146372028,18.655551582625616,0.00018086926083937162,0.00017319575966092155,,0,,,,,
ExtraGrad,1,10000,10000,5447,9.69519770231933e-06,0.0001,1.7545102775502293e-18,7.59575960546621e-12,0.0001905314599252091,21311.74574041303,18.652147978336664,0.00018083626222288978,0.00017316249175929567,,0,,,,,
ExtraGrad,1,10000,10000,5448,9.69519770231933e-06,0.0001,1.7286716545998158e-18,7.59245736498921e-12,0.00019049847335909567,21318.99508987103,18.648745616969084,0.00018080327565677635,0.00017312923611870486,,0,,,,,
